recall,precision,threshold
1.0,0.11609907120743033,0.19134652614593506
1.0,0.1161170459823502,0.1913553774356842
1.0,0.1161350263239393,0.19149842858314514
1.0,0.11615301223478396,0.19151456654071808
1.0,0.11617100371747212,0.19153933227062225
1.0,0.11618900077459333,0.19162170588970184
1.0,0.11620700340873877,0.19165143370628357
1.0,0.11622501162250116,0.19165152311325073
1.0,0.1162430254184749,0.19170182943344116
1.0,0.11626104479925593,0.19173657894134521
1.0,0.11627906976744186,0.19177481532096863
1.0,0.11629710032563188,0.19191670417785645
1.0,0.1163151364764268,0.1919252872467041
1.0,0.11633317822242904,0.1919305920600891
1.0,0.11635122556624262,0.19197416305541992
1.0,0.11636927851047324,0.19197939336299896
1.0,0.11638733705772812,0.1919969916343689
1.0,0.11640540121061617,0.19201429188251495
1.0,0.1164234709717479,0.19203171133995056
1.0,0.11644154634373545,0.19206403195858002
1.0,0.11645962732919254,0.19207189977169037
1.0,0.11647771393073458,0.1920841932296753
1.0,0.11649580615097857,0.1921040415763855
1.0,0.1165139039925431,0.19212299585342407
1.0,0.11653200745804848,0.1921248733997345
1.0,0.11655011655011654,0.19213783740997314
1.0,0.11656823127137084,0.19215746223926544
1.0,0.1165863516244365,0.1921692192554474
1.0,0.1166044776119403,0.1921703964471817
1.0,0.11662260923651065,0.19230037927627563
1.0,0.1166407465007776,0.19236460328102112
1.0,0.11665888940737285,0.19246503710746765
1.0,0.11667703795892968,0.1924942135810852
1.0,0.11669519215808309,0.1925235390663147
1.0,0.11671335200746966,0.19254520535469055
1.0,0.11673151750972763,0.19256699085235596
1.0,0.11674968866749688,0.1926300823688507
1.0,0.11676786548341897,0.1926346868276596
1.0,0.11678604796013703,0.19264249503612518
1.0,0.1168042361002959,0.19271264970302582
1.0,0.11682242990654206,0.19275134801864624
1.0,0.1168406293815236,0.19277682900428772
1.0,0.11685883452789031,0.19287198781967163
1.0,0.1168770453482936,0.19292975962162018
1.0,0.11689526184538654,0.19293317198753357
1.0,0.11691348402182385,0.19304826855659485
1.0,0.11693171188026193,0.1930723488330841
1.0,0.1169499454233588,0.19318801164627075
1.0,0.11696818465377418,0.19320081174373627
1.0,0.1169864295741694,0.19320836663246155
1.0,0.11700468018720749,0.19322456419467926
1.0,0.11702293649555313,0.19324307143688202
1.0,0.11704119850187265,0.1932637095451355
1.0,0.11705946620883409,0.19327223300933838
1.0,0.11707773961910709,0.19330719113349915
1.0,0.117096018735363,0.19331906735897064
1.0,0.11711430356027483,0.19348415732383728
1.0,0.11713259409651726,0.19349247217178345
1.0,0.11715089034676664,0.19354301691055298
1.0,0.11716919231370099,0.1935485303401947
1.0,0.1171875,0.19358593225479126
1.0,0.11720581340834506,0.19358792901039124
1.0,0.1172241325414192,0.1936267912387848
1.0,0.11724245740190714,0.19362875819206238
1.0,0.11726078799249531,0.19363145530223846
1.0,0.11727912431587177,0.19367846846580505
1.0,0.11729746637472631,0.19372797012329102
1.0,0.11731581417175035,0.19373053312301636
1.0,0.11733416770963705,0.19375169277191162
1.0,0.1173525269910812,0.19377416372299194
1.0,0.11737089201877934,0.19384226202964783
1.0,0.11738926279542965,0.1938597410917282
1.0,0.117407639323732,0.1938677281141281
1.0,0.11742602160638797,0.1938818097114563
1.0,0.11744440964610084,0.19389912486076355
1.0,0.11746280344557557,0.19394086301326752
1.0,0.1174812030075188,0.1939515769481659
1.0,0.11749960833463889,0.19397854804992676
1.0,0.11751801942964588,0.19398334622383118
1.0,0.11755485893416928,0.19398367404937744
1.0,0.11757328734911428,0.19398750364780426
1.0,0.11759172154280338,0.19402873516082764
